code_departement,annee,type_local,pieces_cat,prix_m2_median,transactions
12,2024,Appartement,T3,1949.1525423728813,539
12,2024,Appartement,T4,1802.2988505747126,266
12,2024,Appartement,T5+,1772.887323943662,91
12,2024,Appartement,Tous,2046.1538461538462,1677
12,2024,Maison,Studio,1500.0,136
12,2024,Maison,T2,1535.2534965034965,334
12,2024,Maison,T3,1469.0721649484535,633
12,2024,Maison,T4,1597.0459952418714,896
12,2024,Maison,T5+,1509.594298245614,928
12,2024,Maison,Tous,1545.0787727272727,2932
12,2024,Tous,Studio,2173.913043478261,403
12,2024,Tous,T2,1973.6842105263158,841
12,2024,Tous,T3,1690.658657829329,1172
12,2024,Tous,T4,1657.72488317757,1162
12,2024,Tous,T5+,1535.7142857142858,1019
12,2024,Tous,Tous,1712.085308056872,4609
13,2024,Appartement,Studio,4464.285714285715,3170
13,2024,Appartement,T2,3888.8888888888887,4779
13,2024,Appartement,T3,3299.2537313432836,5944
13,2024,Appartement,T4,2857.1428571428573,3311
13,2024,Appartement,T5+,3129.8076923076924,841
13,2024,Appartement,Tous,3546.9891609795263,18080
13,2024,Maison,Studio,5741.758241758242,254
13,2024,Maison,T2,4776.119402985075,555
13,2024,Maison,T3,4350.649350649351,1805
13,2024,Maison,T4,4248.12030075188,3165
13,2024,Maison,T5+,4220.661157024793,2921
13,2024,Maison,Tous,4298.245614035088,8711
13,2024,Tous,Studio,4517.592592592593,3424
13,2024,Tous,T2,3944.590643274854,5334
13,2024,Tous,T3,3529.4117647058824,7749
13,2024,Tous,T4,3592.233009708738,6476
13,2024,Tous,T5+,4021.693262411348,3762
13,2024,Tous,Tous,3800.0,26791
14,2024,Appartement,Studio,3850.0,1179
14,2024,Appartement,T2,3641.565452091768,1948
14,2024,Appartement,T3,2913.3333333333335,1331
14,2024,Appartement,T4,2545.4354469060354,470
14,2024,Appartement,T5+,2526.8817204301076,139
14,2024,Appartement,Tous,3345.5263157894738,5074
14,2024,Maison,Studio,2805.5518967334037,250
14,2024,Maison,T2,3008.9285714285716,566
14,2024,Maison,T3,2492.3076923076924,1596
14,2024,Maison,T4,2385.714285714286,2461
14,2024,Maison,T5+,2307.6923076923076,3988
14,2024,Maison,Tous,2380.9523809523807,8870
14,2024,Tous,Studio,3777.777777777778,1429
14,2024,Tous,T2,3512.7402564102563,2514
14,2024,Tous,T3,2714.705882352941,2927
14,2024,Tous,T4,2410.9395973154365,2931
14,2024,Tous,T5+,2310.344827586207,4127
14,2024,Tous,Tous,2673.9643957548788,13944
15,2024,Appartement,Studio,2272.7272727272725,141
15,2024,Appartement,T2,1786.2184343434344,278
15,2024,Appartement,T3,1427.8846153846152,200
15,2024,Appartement,T4,1275.9383217786278,154
15,2024,Appartement,T5+,1206.8201013513512,44
15,2024,Appartement,Tous,1568.7172083058667,820
15,2024,Maison,Studio,1224.7474747474748,88
15,2024,Maison,T2,1471.5,154
15,2024,Maison,T3,1373.7037037037037,326
15,2024,Maison,T4,1511.6279069767443,493
15,2024,Maison,T5+,1302.3989898989898,554
15,2024,Maison,Tous,1403.0,1621
15,2024,Tous,Studio,1962.5,229
15,2024,Tous,T2,1660.2564102564102,432
15,2024,Tous,T3,1421.1774461028192,526
15,2024,Tous,T4,1477.2727272727273,647
15,2024,Tous,T5+,1300.0,598
15,2024,Tous,Tous,1470.5882352941176,2441
16,2024,Appartement,Studio,5609.459459459459,148
16,2024,Appartement,T2,2270.0,269
16,2024,Appartement,T3,1774.4264507422404,210
16,2024,Appartement,T4,1392.3076923076924,68
16,2024,Appartement,T5+,1563.2693913769704,22
16,2024,Appartement,Tous,2212.4654377880183,720
16,2024,Maison,Studio,1914.2857142857142,183
16,2024,Maison,T2,1333.3333333333333,417
16,2024,Maison,T3,1418.0,1138
16,2024,Maison,T4,1555.5555555555557,1757
16,2024,Maison,T5+,1451.219512195122,1618
16,2024,Maison,Tous,1500.0,5125
16,2024,Tous,Studio,2617.7272727272725,331
16,2024,Tous,T2,1744.940323955669,686
16,2024,Tous,T3,1500.0,1348
16,2024,Tous,T4,1553.3980582524273,1825
16,2024,Tous,T5+,1451.9400313269189,1640
16,2024,Tous,Tous,1553.6,5845
17,2024,Appartement,Studio,5000.0,659
17,2024,Appartement,T2,4216.216216216216,995
17,2024,Appartement,T3,3569.230769230769,687
17,2024,Appartement,T4,2755.294117647059,295
17,2024,Appartement,T5+,2299.078947368421,68
17,2024,Appartement,Tous,4037.735849056604,2706
17,2024,Maison,Studio,3455.1428571428573,367
17,2024,Maison,T2,2954.5454545454545,817
17,2024,Maison,T3,2780.8397911051215,2276
17,2024,Maison,T4,2590.909090909091,3335
17,2024,Maison,T5+,2278.5714285714284,2863
17,2024,Maison,Tous,2560.0925925925926,9688
17,2024,Tous,Studio,4778.804347826087,1026
17,2024,Tous,T2,3804.6129374337224,1812
17,2024,Tous,T3,2972.972972972973,2963
17,2024,Tous,T4,2600.2465986394554,3630
17,2024,Tous,T5+,2278.5714285714284,2931
17,2024,Tous,Tous,2833.3333333333335,12394
18,2024,Appartement,Studio,2266.4750957854403,220
18,2024,Appartement,T2,1733.3333333333333,353
18,2024,Appartement,T3,1463.936974789916,300
18,2024,Appartement,T4,1240.506329113924,143
18,2024,Appartement,T5+,1536.7254273504273,44
18,2024,Appartement,Tous,1626.865671641791,1065
18,2024,Maison,Studio,1191.060606060606,234
18,2024,Maison,T2,1200.0,505
18,2024,Maison,T3,1203.4143518518517,1052
18,2024,Maison,T4,1307.2552447552448,1460
18,2024,Maison,T5+,1301.8867924528302,1355
18,2024,Maison,Tous,1260.4285714285716,4620
18,2024,Tous,Studio,1666.6666666666667,454
18,2024,Tous,T2,1379.3650793650795,858
18,2024,Tous,T3,1255.1362683438156,1352
18,2024,Tous,T4,1301.3698630136987,1603
18,2024,Tous,T5+,1306.8181818181818,1399
18,2024,Tous,Tous,1315.7894736842106,5685
19,2024,Appartement,Studio,3541.6666666666665,253
19,2024,Appartement,T2,1899.0308620689655,430
19,2024,Appartement,T3,1855.7142857142858,445
19,2024,Appartement,T4,1722.7215189873418,242
19,2024,Appartement,T5+,1275.4929942916451,60
19,2024,Appartement,Tous,1955.4411666666667,1431
19,2024,Maison,Studio,1763.7950450450448,142
19,2024,Maison,T2,1571.4285714285713,337
19,2024,Maison,T3,1502.7472527472528,763
19,2024,Maison,T4,1590.909090909091,1028
19,2024,Maison,T5+,1455.3763440860216,1071
19,2024,Maison,Tous,1530.6122448979593,3359
19,2024,Tous,Studio,2500.0,395
19,2024,Tous,T2,1785.7142857142858,767
19,2024,Tous,T3,1623.3108108108108,1208
19,2024,Tous,T4,1603.8802017334888,1270
19,2024,Tous,T5+,1453.5714285714287,1131
19,2024,Tous,Tous,1615.3846153846155,4790
21,2024,Appartement,Studio,3142.2558922558924,774
21,2024,Appartement,T2,2695.6521739130435,1035
21,2024,Appartement,T3,2426.470588235294,1222
21,2024,Appartement,T4,2127.906976744186,717
21,2024,Appartement,T5+,2043.3333333333333,273
21,2024,Appartement,Tous,2537.0007680491553,4026
21,2024,Maison,Studio,2500.0,163
21,2024,Maison,T2,1713.5416666666665,322
21,2024,Maison,T3,1809.5238095238096,734
21,2024,Maison,T4,2211.1111111111113,1179
21,2024,Maison,T5+,2185.62874251497,1745
21,2024,Maison,Tous,2128.5714285714284,4151
21,2024,Tous,Studio,3064.0,937
21,2024,Tous,T2,2555.5555555555557,1357
21,2024,Tous,T3,2254.7237076648844,1956
21,2024,Tous,T4,2178.3511846802985,1896
21,2024,Tous,T5+,2168.7761249077944,2018
21,2024,Tous,Tous,2362.5,8177
22,2024,Appartement,Studio,5333.333333333333,473
22,2024,Appartement,T2,2825.0,747
22,2024,Appartement,T3,2459.413459020686,642
22,2024,Appartement,T4,1855.851063829787,264
22,2024,Appartement,T5+,1697.107438016529,82
22,2024,Appartement,Tous,2769.230769230769,2210
22,2024,Maison,Studio,2000.0,459
22,2024,Maison,T2,1967.2131147540983,871
22,2024,Maison,T3,1972.9284799707334,1900
22,2024,Maison,T4,2000.0,2449
22,2024,Maison,T5+,1930.7346326836582,3676
22,2024,Maison,Tous,1956.5217391304348,9371
22,2024,Tous,Studio,3188.3223684210525,932
22,2024,Tous,T2,2428.5714285714284,1618
22,2024,Tous,T3,2105.0125313283206,2542
22,2024,Tous,T4,1988.6363636363637,2713
22,2024,Tous,T5+,1922.566498921639,3758
22,2024,Tous,Tous,2073.170731707317,11581
23,2024,Appartement,Studio,2941.176470588235,81
23,2024,Appartement,T2,1726.063829787234,128
23,2024,Appartement,T3,1173.076923076923,102
23,2024,Appartement,T4,750.0,37
23,2024,Appartement,T5+,787.1212121212121,24
23,2024,Appartement,Tous,1384.6153846153845,373
23,2024,Maison,Studio,1106.8570370370371,142
23,2024,Maison,T2,930.8595223130106,274
23,2024,Maison,T3,967.741935483871,535
23,2024,Maison,T4,1020.4614260361207,542
23,2024,Maison,T5+,998.8886913229019,574
23,2024,Maison,Tous,1000.0,2088
23,2024,Tous,Studio,1481.4814814814815,223
23,2024,Tous,T2,1151.0,402
23,2024,Tous,T3,1000.0,637
23,2024,Tous,T4,1010.752688172043,579
23,2024,Tous,T5+,991.7428861788618,598
23,2024,Tous,Tous,1041.6666666666667,2461
24,2024,Appartement,Studio,4217.479674796748,316
24,2024,Appartement,T2,2057.1428571428573,537
24,2024,Appartement,T3,1789.4736842105262,435
24,2024,Appartement,T4,1500.0,147
24,2024,Appartement,T5+,1708.3333333333335,40
24,2024,Appartement,Tous,2025.1582278481014,1476
24,2024,Maison,Studio,2150.0,291
24,2024,Maison,T2,1938.6184210526317,683
24,2024,Maison,T3,1722.5241545893718,1696
24,2024,Maison,T4,1795.5056179775281,2433
24,2024,Maison,T5+,1705.1695526695526,2220
24,2024,Maison,Tous,1753.7974683544303,7349
24,2024,Tous,Studio,2941.176470588235,607
24,2024,Tous,T2,2017.7338355304457,1220
24,2024,Tous,T3,1733.3333333333333,2131
24,2024,Tous,T4,1778.0398322851154,2580
24,2024,Tous,T5+,1705.1695526695526,2260
24,2024,Tous,Tous,1790.1234567901236,8825
25,2024,Appartement,Studio,2909.94623655914,724
25,2024,Appartement,T2,2666.6666666666665,1089
25,2024,Appartement,T3,2219.4444444444443,1300
25,2024,Appartement,T4,1867.684659090909,970
25,2024,Appartement,T5+,1785.7142857142858,387
25,2024,Appartement,Tous,2307.6923076923076,4479
25,2024,Maison,Studio,1750.0,73
25,2024,Maison,T2,2105.2631578947367,135
25,2024,Maison,T3,2022.9133858267717,557
25,2024,Maison,T4,2045.0549450549452,975
25,2024,Maison,T5+,1908.6206896551723,1633
25,2024,Maison,Tous,1966.0,3381
25,2024,Tous,Studio,2826.315789473684,797
25,2024,Tous,T2,2630.0751879699246,1224
25,2024,Tous,T3,2171.4285714285716,1857
25,2024,Tous,T4,1962.5,1945
25,2024,Tous,T5+,1884.6153846153845,2020
25,2024,Tous,Tous,2147.4741520043535,7860
26,2024,Appartement,Studio,3000.0,418
26,2024,Appartement,T2,2586.252813203301,774
26,2024,Appartement,T3,2098.0392156862745,1073
26,2024,Appartement,T4,1727.2727272727273,645
26,2024,Appartement,T5+,1648.936170212766,189
26,2024,Appartement,Tous,2147.261640798226,3106
26,2024,Maison,Studio,3222.222222222222,95
26,2024,Maison,T2,2486.923076923077,229
26,2024,Maison,T3,2619.0476190476193,779
26,2024,Maison,T4,2655.002812939522,1650
26,2024,Maison,T5+,2456.4981230804233,1754
26,2024,Maison,Tous,2569.1281628162815,4510
26,2024,Tous,Studio,3043.478260869565,513
26,2024,Tous,T2,2568.032786885246,1003
26,2024,Tous,T3,2314.583333333333,1852
26,2024,Tous,T4,2428.8888888888887,2295
26,2024,Tous,T5+,2388.3474576271187,1943
26,2024,Tous,Tous,2432.4324324324325,7616
27,2024,Appartement,Studio,2743.3333333333335,281
27,2024,Appartement,T2,2432.4324324324325,529
27,2024,Appartement,T3,2073.412698412699,466
27,2024,Appartement,T4,1759.817813765182,168
27,2024,Appartement,T5+,1678.16091954023,43
27,2024,Appartement,Tous,2203.125,1489
27,2024,Maison,Studio,2840.0,186
27,2024,Maison,T2,2315.3044590643276,622
27,2024,Maison,T3,2018.0546519193235,1566
27,2024,Maison,T4,1972.7027027027027,2572
27,2024,Maison,T5+,1869.5652173913043,3301
27,2024,Maison,Tous,1956.5217391304348,8253
27,2024,Tous,Studio,2800.0,467
27,2024,Tous,T2,2362.6373626373625,1151
27,2024,Tous,T3,2032.1085164835165,2032
27,2024,Tous,T4,1962.7314814814815,2740
27,2024,Tous,T5+,1864.0215716486905,3344
27,2024,Tous,Tous,1983.3220756516212,9742
28,2024,Appartement,Studio,3166.6666666666665,253
28,2024,Appartement,T2,2619.5652173913045,461
28,2024,Appartement,T3,2159.090909090909,415
28,2024,Appartement,T4,1612.6522366522368,190
28,2024,Appartement,T5+,1673.5119047619048,64
28,2024,Appartement,Tous,2401.834862385321,1384
28,2024,Maison,Studio,3333.3758333333335,195
28,2024,Maison,T2,1959.983993597439,452
28,2024,Maison,T3,1876.453488372093,936
28,2024,Maison,T4,1861.31083394473,1468
28,2024,Maison,T5+,1818.1818181818182,2158
28,2024,Maison,Tous,1860.6923282544774,5222
28,2024,Tous,Studio,3190.909090909091,448
28,2024,Tous,T2,2375.0,913
28,2024,Tous,T3,1952.4615384615386,1351
28,2024,Tous,T4,1842.4812030075188,1658
28,2024,Tous,T5+,1817.391304347826,2222
28,2024,Tous,Tous,1940.583290881304,6606
29,2024,Appartement,Studio,3255.434782608696,850
29,2024,Appartement,T2,2619.5652173913045,1393
29,2024,Appartement,T3,2264.1509433962265,1313
29,2024,Appartement,T4,1932.3529411764705,769
29,2024,Appartement,T5+,1818.1818181818182,297
29,2024,Appartement,Tous,2395.0473484848485,4630
29,2024,Maison,Studio,2608.695652173913,268
29,2024,Maison,T2,2357.1428571428573,629
29,2024,Maison,T3,2309.7601323407775,1742
29,2024,Maison,T4,2261.904761904762,2609
29,2024,Maison,T5+,2122.6415094339623,5500
29,2024,Maison,Tous,2204.124221844935,10760
29,2024,Tous,Studio,3095.6681681681684,1118
29,2024,Tous,T2,2577.189393939394,2022
29,2024,Tous,T3,2285.714285714286,3055
29,2024,Tous,T4,2176.470588235294,3378
29,2024,Tous,T5+,2102.2727272727275,5797
29,2024,Tous,Tous,2254.460227272727,15390
2A,2024,Appartement,Studio,5300.0,189
2A,2024,Appartement,T2,4512.576882290562,372
2A,2024,Appartement,T3,3563.214285714286,394
2A,2024,Appartement,T4,3194.4444444444443,245
2A,2024,Appartement,T5+,3973.684210526316,47
2A,2024,Appartement,Tous,4048.73417721519,1248
2A,2024,Maison,Studio,6022.222222222223,51
2A,2024,Maison,T2,4651.162790697675,87
2A,2024,Maison,T3,5469.989185291997,202
2A,2024,Maison,T4,4962.0,279
2A,2024,Maison,T5+,5602.777777777777,269
2A,2024,Maison,Tous,5264.88551051051,890
2A,2024,Tous,Studio,5333.333333333333,240
2A,2024,Tous,T2,4532.954545454545,459
2A,2024,Tous,T3,3842.4317617866004,596
2A,2024,Tous,T4,4144.6321839080465,524
2A,2024,Tous,T5+,4915.655185610409,316
2A,2024,Tous,Tous,4386.767868437697,2138
2B,2024,Appartement,Studio,3333.3333333333335,276
2B,2024,Appartement,T2,3425.58651026393,458
2B,2024,Appartement,T3,3066.9411934766495,440
2B,2024,Appartement,T4,2849.731182795699,208
2B,2024,Appartement,T5+,2482.8975,61
2B,2024,Appartement,Tous,3213.642857142857,1446
2B,2024,Maison,Studio,3258.377659574468,32
2B,2024,Maison,T2,3115.300309597523,98
2B,2024,Maison,T3,3488.3720930232557,195
2B,2024,Maison,T4,3485.0,243
2B,2024,Maison,T5+,3130.6241379310345,198
2B,2024,Maison,Tous,3317.5355450236966,766
2B,2024,Tous,Studio,3333.3333333333335,308
2B,2024,Tous,T2,3401.3888888888887,556
2B,2024,Tous,T3,3157.8947368421054,635
2B,2024,Tous,T4,3261.5384615384614,451
2B,2024,Tous,T5+,2971.103448275862,259
2B,2024,Tous,Tous,3250.0,2212
30,2024,Appartement,Studio,4288.461538461538,1123
30,2024,Appartement,T2,3000.0,1625
30,2024,Appartement,T3,2327.5862068965516,1563
30,2024,Appartement,T4,1851.3513513513512,777
30,2024,Appartement,T5+,1715.315934065934,228
30,2024,Appartement,Tous,2641.509433962264,5339
30,2024,Maison,Studio,3261.363636363636,236
30,2024,Maison,T2,2589.9784482758623,502
30,2024,Maison,T3,2675.2136752136753,1411
30,2024,Maison,T4,2658.0246913580245,2551
30,2024,Maison,T5+,2552.980749848821,2018
30,2024,Maison,Tous,2634.756573808904,6730
30,2024,Tous,Studio,4047.6190476190477,1359
30,2024,Tous,T2,2908.7894736842104,2127
30,2024,Tous,T3,2500.0,2974
30,2024,Tous,T4,2536.050724637681,3328
30,2024,Tous,T5+,2500.0,2246
30,2024,Tous,Tous,2636.3636363636365,12069
31,2024,Appartement,Studio,3954.5454545454545,1507
31,2024,Appartement,T2,2957.6923076923076,3169
31,2024,Appartement,T3,2776.006130063966,3364
31,2024,Appartement,T4,2623.3766233766232,1457
31,2024,Appartement,T5+,2757.8125,341
31,2024,Appartement,Tous,2951.7155425219944,9846
31,2024,Maison,Studio,2603.827519379845,138
31,2024,Maison,T2,2313.131868131868,380
31,2024,Maison,T3,2528.5714285714284,1347
31,2024,Maison,T4,2762.178947368421,3690
31,2024,Maison,T5+,2663.934426229508,3617
31,2024,Maison,Tous,2702.081581160639,9174
31,2024,Tous,Studio,3913.0434782608695,1645
31,2024,Tous,T2,2930.232558139535,3549
31,2024,Tous,T3,2734.285714285714,4711
31,2024,Tous,T4,2738.6363636363635,5147
31,2024,Tous,T5+,2668.3516441204406,3958
31,2024,Tous,Tous,2821.2597402597403,19020
32,2024,Appartement,Studio,3104.2272413793103,183
32,2024,Appartement,T2,1800.0,185
32,2024,Appartement,T3,1882.5,155
32,2024,Appartement,T4,1924.953095684803,54
32,2024,Appartement,T5+,1173.75,17
32,2024,Appartement,Tous,1962.0253164556962,595
32,2024,Maison,Studio,1750.0,69
32,2024,Maison,T2,1713.888888888889,183
32,2024,Maison,T3,1666.6666666666667,507
32,2024,Maison,T4,1688.6881926683718,838
32,2024,Maison,T5+,1545.4545454545455,824
32,2024,Maison,Tous,1643.8701923076924,2423
32,2024,Tous,Studio,2500.0,252
32,2024,Tous,T2,1750.862480127186,368
32,2024,Tous,T3,1714.985994397759,662
32,2024,Tous,T4,1694.915254237288,892
32,2024,Tous,T5+,1544.3181818181818,841
32,2024,Tous,Tous,1704.9180327868853,3018
33,2024,Appartement,Studio,4705.882352941177,1577
33,2024,Appartement,T2,3887.6262626262624,3168
33,2024,Appartement,T3,3488.782679738562,2590
33,2024,Appartement,T4,3175.531914893617,1097
33,2024,Appartement,T5+,2865.8536585365855,363
33,2024,Appartement,Tous,3777.777777777778,8804
33,2024,Maison,Studio,4364.973262032086,284
33,2024,Maison,T2,3608.1092436974786,914
33,2024,Maison,T3,3214.285714285714,2811
33,2024,Maison,T4,3095.811818703385,5176
33,2024,Maison,T5+,3002.314814814815,4662
33,2024,Maison,Tous,3100.808058508076,13856
33,2024,Tous,Studio,4700.0,1861
33,2024,Tous,T2,3858.3959899749375,4082
33,2024,Tous,T3,3388.8888888888887,5401
33,2024,Tous,T4,3111.1111111111113,6273
33,2024,Tous,T5+,2994.137931034483,5025
33,2024,Tous,Tous,3416.6666666666665,22660
34,2024,Appartement,Studio,4130.434782608696,2875
34,2024,Appartement,T2,3733.3333333333335,4235
34,2024,Appartement,T3,3169.2528049653856,3344
34,2024,Appartement,T4,2718.2716049382716,1469
34,2024,Appartement,T5+,2368.4210526315787,403
34,2024,Appartement,Tous,3519.230769230769,12351
34,2024,Maison,Studio,2820.0,271
34,2024,Maison,T2,2741.935483870968,777
34,2024,Maison,T3,2912.5,2007
34,2024,Maison,T4,3110.0,3525
34,2024,Maison,T5+,3074.810003534818,2686
34,2024,Maison,Tous,3031.9148936170213,9278
34,2024,Tous,Studio,4081.8697729988053,3146
34,2024,Tous,T2,3649.5967741935483,5012
34,2024,Tous,T3,3076.923076923077,5351
34,2024,Tous,T4,2985.0746268656717,4994
34,2024,Tous,T5+,3000.0,3089
34,2024,Tous,Tous,3304.375,21629
35,2024,Appartement,Studio,4423.076923076923,1043
35,2024,Appartement,T2,3703.703703703704,1807
35,2024,Appartement,T3,3130.388585306618,1816
35,2024,Appartement,T4,2796.276595744681,1069
35,2024,Appartement,T5+,2882.8828828828828,281
35,2024,Appartement,Tous,3397.4358974358975,6019
35,2024,Maison,Studio,2195.121951219512,386
35,2024,Maison,T2,2200.0,721
35,2024,Maison,T3,2295.689131754705,1472
35,2024,Maison,T4,2322.260993083004,2404
35,2024,Maison,T5+,2380.2787761049053,4370
35,2024,Maison,Tous,2342.59649122807,9373
35,2024,Tous,Studio,4078.9473684210525,1429
35,2024,Tous,T2,3437.3214285714284,2528
35,2024,Tous,T3,2818.181818181818,3288
35,2024,Tous,T4,2529.4117647058824,3473
35,2024,Tous,T5+,2403.361344537815,4651
35,2024,Tous,Tous,2722.9842446709918,15392
36,2024,Appartement,Studio,3214.285714285714,130
36,2024,Appartement,T2,1500.0,169
36,2024,Appartement,T3,1250.0,117
36,2024,Appartement,T4,1194.0298507462687,81
36,2024,Appartement,T5+,1340.9961685823755,14
36,2024,Appartement,Tous,1516.1290322580644,512
36,2024,Maison,Studio,1139.7435897435898,224
36,2024,Maison,T2,1012.5707102451288,416
36,2024,Maison,T3,1058.8235294117646,835
36,2024,Maison,T4,1208.562271062271,966
36,2024,Maison,T5+,1141.304347826087,931
36,2024,Maison,Tous,1133.3333333333333,3387
36,2024,Tous,Studio,1632.9931972789116,354
36,2024,Tous,T2,1142.857142857143,585
36,2024,Tous,T3,1080.8823529411766,952
36,2024,Tous,T4,1208.3333333333333,1047
36,2024,Tous,T5+,1142.857142857143,945
36,2024,Tous,Tous,1164.3835616438357,3899
37,2024,Appartement,Studio,3250.0,657
37,2024,Appartement,T2,2966.101694915254,891
37,2024,Appartement,T3,2619.0476190476193,760
37,2024,Appartement,T4,2024.2405582922825,430
37,2024,Appartement,T5+,1854.1666666666667,133
37,2024,Appartement,Tous,2769.230769230769,2871
37,2024,Maison,Studio,3217.2,270
37,2024,Maison,T2,2254.6666666666665,561
37,2024,Maison,T3,2162.066996574039,1282
37,2024,Maison,T4,2207.2072072072074,1944
37,2024,Maison,T5+,2164.120802238806,2534
37,2024,Maison,Tous,2200.0,6608
37,2024,Tous,Studio,3236.842105263158,927
37,2024,Tous,T2,2792.096949891067,1452
37,2024,Tous,T3,2359.6875,2042
37,2024,Tous,T4,2174.8686096512183,2374
37,2024,Tous,T5+,2153.846153846154,2667
37,2024,Tous,Tous,2359.375,9479
38,2024,Appartement,Studio,3250.0,1601
38,2024,Appartement,T2,2942.9772727272725,2201
38,2024,Appartement,T3,2550.8064516129034,2670
38,2024,Appartement,T4,2251.5822784810125,1980
38,2024,Appartement,T5+,2043.0007034468897,526
38,2024,Appartement,Tous,2653.846153846154,8989
38,2024,Maison,Studio,3220.0,115
38,2024,Maison,T2,2877.9761904761904,296
38,2024,Maison,T3,2679.375,1229
38,2024,Maison,T4,2852.9411764705883,2661
38,2024,Maison,T5+,2689.3939393939395,3187
38,2024,Maison,Tous,2770.135135135135,7496
38,2024,Tous,Studio,3250.0,1716
38,2024,Tous,T2,2935.714285714286,2497
38,2024,Tous,T3,2587.266666666667,3899
38,2024,Tous,T4,2625.757575757576,4641
38,2024,Tous,T5+,2629.2134831460676,3713
38,2024,Tous,Tous,2708.3333333333335,16485
39,2024,Appartement,Studio,3174.242424242424,444
39,2024,Appartement,T2,2435.1531480431086,452
39,2024,Appartement,T3,1836.9747899159665,492
39,2024,Appartement,T4,1540.5405405405406,319
39,2024,Appartement,T5+,1529.0346907993967,130
39,2024,Appartement,Tous,2000.0,1845
39,2024,Maison,Studio,1981.4814814814815,59
39,2024,Maison,T2,1562.5,191
39,2024,Maison,T3,1591.5492957746478,513
39,2024,Maison,T4,1818.1818181818182,741
39,2024,Maison,T5+,1685.7211538461538,965
39,2024,Maison,Tous,1705.8131407269339,2474
39,2024,Tous,Studio,2916.6666666666665,503
39,2024,Tous,T2,2142.8571428571427,643
39,2024,Tous,T3,1710.2941176470588,1005
39,2024,Tous,T4,1736.0969387755104,1060
39,2024,Tous,T5+,1674.7422680412371,1095
39,2024,Tous,Tous,1791.304347826087,4319
40,2024,Appartement,Studio,3102.6315789473683,364
40,2024,Appartement,T2,3664.940476190476,864
40,2024,Appartement,T3,3309.6914822266936,734
40,2024,Appartement,T4,2422.4137931034484,206
40,2024,Appartement,T5+,1979.1666666666667,41
40,2024,Appartement,Tous,3328.75,2214
40,2024,Maison,Studio,4615.384615384615,93
40,2024,Maison,T2,4203.7037037037035,227
40,2024,Maison,T3,2804.4117647058824,940
40,2024,Maison,T4,2638.8888888888887,1939
40,2024,Maison,T5+,2244.0935317339813,2056
40,2024,Maison,Tous,2527.4858040352783,5260
40,2024,Tous,Studio,3300.0,457
40,2024,Tous,T2,3767.8958333333335,1091
40,2024,Tous,T3,2997.731527777778,1674
40,2024,Tous,T4,2623.456790123457,2145
40,2024,Tous,T5+,2234.848484848485,2097
40,2024,Tous,Tous,2743.768996960486,7474
41,2024,Appartement,Studio,2530.833333333333,212
41,2024,Appartement,T2,2163.866666666667,252
41,2024,Appartement,T3,1979.7101449275362,235
41,2024,Appartement,T4,1503.012048192771,104
41,2024,Appartement,T5+,1423.3576642335765,39
41,2024,Appartement,Tous,2031.864937388193,842
41,2024,Maison,Studio,2187.5,262
41,2024,Maison,T2,1734.6938775510205,504
41,2024,Maison,T3,1551.7241379310344,1143
41,2024,Maison,T4,1590.909090909091,1381
41,2024,Maison,T5+,1538.4615384615386,1545
41,2024,Maison,Tous,1586.3726790450928,4852
41,2024,Tous,Studio,2305.5555555555557,474
41,2024,Tous,T2,1957.1370431893688,756
41,2024,Tous,T3,1625.7530120481929,1378
41,2024,Tous,T4,1590.721649484536,1485
41,2024,Tous,T5+,1535.4996607540952,1584
41,2024,Tous,Tous,1643.835616438356,5694
42,2024,Appartement,Studio,1986.6666666666667,1205
42,2024,Appartement,T2,1633.5849056603774,1569
42,2024,Appartement,T3,1437.5,2149
42,2024,Appartement,T4,1331.5094339622642,1258
42,2024,Appartement,T5+,1267.9951613930095,424
42,2024,Appartement,Tous,1500.0,6629
42,2024,Maison,Studio,2076.923076923077,132
42,2024,Maison,T2,1750.0,303
42,2024,Maison,T3,1986.3013698630136,997
42,2024,Maison,T4,2206.6964285714284,1884
42,2024,Maison,T5+,2083.3333333333335,2017
42,2024,Maison,Tous,2100.0,5341
42,2024,Tous,Studio,2000.0,1337
42,2024,Tous,T2,1661.9194484760524,1872
42,2024,Tous,T3,1635.8288770053475,3146
42,2024,Tous,T4,1901.5962508326197,3142
42,2024,Tous,T5+,1951.482947368421,2441
42,2024,Tous,Tous,1825.1875,11970
43,2024,Appartement,Studio,2320.689655172414,190
43,2024,Appartement,T2,2012.614566284779,268
43,2024,Appartement,T3,1688.522747707247,396
43,2024,Appartement,T4,1419.6842355175688,182
43,2024,Appartement,T5+,1580.9646856158483,78
43,2024,Appartement,Tous,1712.3287671232877,1119
43,2024,Maison,Studio,1450.0,98
43,2024,Maison,T2,1568.3229813664595,248
43,2024,Maison,T3,1570.5882352941176,574
43,2024,Maison,T4,1800.8055555555557,816
43,2024,Maison,T5+,1637.3626373626373,737
43,2024,Maison,Tous,1666.6666666666667,2481
43,2024,Tous,Studio,1876.2175324675325,288
43,2024,Tous,T2,1750.0,516
43,2024,Tous,T3,1618.109243697479,970
43,2024,Tous,T4,1705.6092843326885,998
43,2024,Tous,T5+,1626.1904761904761,815
43,2024,Tous,Tous,1673.6394557823128,3600
44,2024,Appartement,Studio,4250.0,1490
